Frame: 8, ID: 4 Class: motion, Coor: 482,162,514,231
Frame: 25, ID: 29 Class: motion, Coor: 665,239,723,366
Frame: 25, ID: 32 Class: motion, Coor: 356,172,455,314
Frame: 25, ID: 36 Class: motion, Coor: 31,110,46,125
Frame: 26, ID: 29 Class: motion, Coor: 660,233,723,365
Frame: 26, ID: 32 Class: motion, Coor: 356,173,451,311
Frame: 27, ID: 29 Class: motion, Coor: 659,244,717,364
Frame: 27, ID: 32 Class: motion, Coor: 355,174,445,307
Frame: 28, ID: 29 Class: motion, Coor: 651,250,710,363
Frame: 28, ID: 32 Class: motion, Coor: 356,175,442,305
Frame: 29, ID: 29 Class: motion, Coor: 642,247,701,358
Frame: 29, ID: 32 Class: motion, Coor: 358,175,440,303
Frame: 30, ID: 29 Class: motion, Coor: 634,245,695,355
Frame: 30, ID: 32 Class: motion, Coor: 360,176,436,298
Frame: 31, ID: 29 Class: motion, Coor: 628,242,690,354
Frame: 31, ID: 32 Class: motion, Coor: 366,176,440,296
Frame: 32, ID: 29 Class: motion, Coor: 620,242,684,353
Frame: 32, ID: 32 Class: motion, Coor: 368,175,441,293
Frame: 33, ID: 29 Class: motion, Coor: 612,239,679,353
Frame: 33, ID: 32 Class: motion, Coor: 367,176,435,291
Frame: 34, ID: 29 Class: motion, Coor: 605,237,671,348
Frame: 34, ID: 32 Class: motion, Coor: 369,176,434,287
Frame: 35, ID: 29 Class: motion, Coor: 601,237,666,344
Frame: 35, ID: 32 Class: motion, Coor: 370,174,435,285
Frame: 36, ID: 29 Class: motion, Coor: 599,237,664,343
Frame: 36, ID: 32 Class: motion, Coor: 370,176,429,278
Frame: 37, ID: 29 Class: motion, Coor: 592,235,658,341
Frame: 37, ID: 32 Class: motion, Coor: 375,176,435,279
Frame: 38, ID: 29 Class: motion, Coor: 587,231,653,337
Frame: 38, ID: 32 Class: motion, Coor: 377,175,437,274
Frame: 39, ID: 29 Class: motion, Coor: 580,229,645,334
Frame: 39, ID: 32 Class: motion, Coor: 380,175,441,274
Frame: 40, ID: 29 Class: motion, Coor: 570,229,636,333
Frame: 40, ID: 32 Class: motion, Coor: 382,176,446,273
Frame: 41, ID: 29 Class: motion, Coor: 563,229,630,332
Frame: 41, ID: 32 Class: motion, Coor: 385,176,449,269
Frame: 42, ID: 29 Class: motion, Coor: 557,225,626,331
Frame: 42, ID: 32 Class: motion, Coor: 386,176,451,267
Frame: 42, ID: 40 Class: motion, Coor: 740,277,758,391
Frame: 43, ID: 29 Class: motion, Coor: 553,223,620,326
Frame: 43, ID: 32 Class: motion, Coor: 387,175,453,264
Frame: 43, ID: 40 Class: motion, Coor: 738,275,757,390
Frame: 44, ID: 29 Class: motion, Coor: 549,221,616,322
Frame: 44, ID: 32 Class: motion, Coor: 388,174,457,264
Frame: 44, ID: 40 Class: motion, Coor: 733,270,754,390
Frame: 45, ID: 29 Class: motion, Coor: 543,221,611,321
Frame: 45, ID: 32 Class: motion, Coor: 389,174,460,263
Frame: 45, ID: 40 Class: motion, Coor: 728,266,751,390
Frame: 46, ID: 29 Class: motion, Coor: 539,221,607,320
Frame: 46, ID: 32 Class: motion, Coor: 390,174,463,263
Frame: 46, ID: 40 Class: motion, Coor: 722,265,748,389
Frame: 47, ID: 29 Class: motion, Coor: 533,217,603,317
Frame: 47, ID: 32 Class: motion, Coor: 390,174,464,263
Frame: 47, ID: 40 Class: motion, Coor: 712,264,739,388
Frame: 48, ID: 29 Class: motion, Coor: 523,214,595,314
Frame: 48, ID: 32 Class: motion, Coor: 386,174,463,263
Frame: 48, ID: 40 Class: motion, Coor: 702,260,729,381
Frame: 49, ID: 29 Class: motion, Coor: 515,213,589,314
Frame: 49, ID: 32 Class: motion, Coor: 384,176,462,263
Frame: 49, ID: 40 Class: motion, Coor: 696,256,724,377
Frame: 50, ID: 29 Class: motion, Coor: 510,212,585,313
Frame: 50, ID: 32 Class: motion, Coor: 380,174,461,263
Frame: 50, ID: 40 Class: motion, Coor: 686,253,715,374
Frame: 51, ID: 29 Class: motion, Coor: 504,210,579,308
Frame: 51, ID: 32 Class: motion, Coor: 376,173,458,262
Frame: 51, ID: 40 Class: motion, Coor: 677,253,708,372
Frame: 52, ID: 29 Class: motion, Coor: 498,206,575,306
Frame: 52, ID: 32 Class: motion, Coor: 374,173,457,263
Frame: 52, ID: 40 Class: motion, Coor: 673,252,704,368
Frame: 53, ID: 29 Class: motion, Coor: 495,206,571,304
Frame: 53, ID: 32 Class: motion, Coor: 373,174,455,263
Frame: 53, ID: 40 Class: motion, Coor: 664,248,696,364
Frame: 53, ID: 44 Class: motion, Coor: 544,103,561,121
Frame: 54, ID: 29 Class: motion, Coor: 493,205,570,303
Frame: 54, ID: 32 Class: motion, Coor: 367,171,452,264
Frame: 54, ID: 40 Class: motion, Coor: 658,246,691,362
Frame: 54, ID: 44 Class: motion, Coor: 545,104,561,121
Frame: 55, ID: 5 Class: motion, Coor: 379,167,426,264
Frame: 55, ID: 29 Class: motion, Coor: 487,205,563,302
Frame: 55, ID: 32 Class: motion, Coor: 366,171,451,263
Frame: 55, ID: 40 Class: motion, Coor: 648,245,682,361
Frame: 56, ID: 5 Class: motion, Coor: 377,168,425,264
Frame: 56, ID: 29 Class: motion, Coor: 482,204,557,299
Frame: 56, ID: 40 Class: motion, Coor: 642,244,677,360
Frame: 57, ID: 5 Class: motion, Coor: 376,168,424,264
Frame: 57, ID: 29 Class: motion, Coor: 476,203,553,298
Frame: 57, ID: 40 Class: motion, Coor: 638,241,672,354
Frame: 58, ID: 5 Class: motion, Coor: 377,167,428,264
Frame: 58, ID: 29 Class: motion, Coor: 468,201,547,298
Frame: 58, ID: 40 Class: motion, Coor: 631,238,665,351
Frame: 59, ID: 5 Class: motion, Coor: 377,167,428,264
Frame: 59, ID: 29 Class: motion, Coor: 463,201,543,298
Frame: 59, ID: 40 Class: motion, Coor: 623,236,658,349
Frame: 60, ID: 5 Class: motion, Coor: 373,169,424,264
Frame: 60, ID: 29 Class: motion, Coor: 461,200,542,298
Frame: 60, ID: 40 Class: motion, Coor: 619,235,654,348
Frame: 61, ID: 5 Class: motion, Coor: 370,168,424,265
Frame: 61, ID: 29 Class: motion, Coor: 456,198,535,293
Frame: 61, ID: 40 Class: motion, Coor: 615,231,649,343
Frame: 62, ID: 5 Class: motion, Coor: 369,167,426,265
Frame: 62, ID: 29 Class: motion, Coor: 451,197,528,289
Frame: 62, ID: 40 Class: motion, Coor: 611,227,646,338
Frame: 63, ID: 5 Class: motion, Coor: 360,167,419,265
Frame: 63, ID: 29 Class: motion, Coor: 451,196,527,288
Frame: 63, ID: 40 Class: motion, Coor: 607,223,644,337
Frame: 63, ID: 45 Class: motion, Coor: 360,0,429,24
Frame: 63, ID: 46 Class: motion, Coor: 704,0,755,45
Frame: 63, ID: 48 Class: motion, Coor: 593,87,609,103
Frame: 64, ID: 5 Class: motion, Coor: 359,167,418,264
Frame: 64, ID: 29 Class: motion, Coor: 401,177,500,288
Frame: 64, ID: 40 Class: motion, Coor: 605,222,641,336
Frame: 64, ID: 45 Class: motion, Coor: 360,0,429,24
Frame: 64, ID: 46 Class: motion, Coor: 701,0,751,45
Frame: 64, ID: 48 Class: motion, Coor: 593,87,609,103
Frame: 65, ID: 29 Class: motion, Coor: 377,169,488,285
Frame: 65, ID: 40 Class: motion, Coor: 601,221,636,328
Frame: 65, ID: 45 Class: motion, Coor: 360,0,430,24
Frame: 65, ID: 46 Class: motion, Coor: 711,0,766,50
Frame: 65, ID: 48 Class: motion, Coor: 593,87,609,103
Frame: 66, ID: 29 Class: motion, Coor: 363,166,482,282
Frame: 66, ID: 40 Class: motion, Coor: 598,216,634,323
Frame: 66, ID: 46 Class: motion, Coor: 714,0,771,51
Frame: 67, ID: 4 Class: motion, Coor: 290,50,311,83
Frame: 67, ID: 29 Class: motion, Coor: 354,165,480,280
Frame: 67, ID: 40 Class: motion, Coor: 596,214,632,322
Frame: 67, ID: 46 Class: motion, Coor: 716,0,773,52
Frame: 68, ID: 4 Class: motion, Coor: 291,51,312,82
Frame: 68, ID: 8 Class: motion, Coor: 320,167,346,235
Frame: 68, ID: 29 Class: motion, Coor: 372,171,494,280
Frame: 68, ID: 40 Class: motion, Coor: 595,213,630,318
Frame: 68, ID: 46 Class: motion, Coor: 719,0,774,52
Frame: 69, ID: 4 Class: motion, Coor: 291,54,311,82
Frame: 69, ID: 8 Class: motion, Coor: 318,165,344,232
Frame: 69, ID: 29 Class: motion, Coor: 378,175,498,280
Frame: 69, ID: 31 Class: motion, Coor: 631,338,670,371
Frame: 69, ID: 40 Class: motion, Coor: 592,211,625,312
Frame: 69, ID: 46 Class: motion, Coor: 718,0,788,69
Frame: 70, ID: 4 Class: motion, Coor: 286,45,313,80
Frame: 70, ID: 8 Class: motion, Coor: 302,164,329,234
Frame: 70, ID: 29 Class: motion, Coor: 380,174,500,279
Frame: 70, ID: 31 Class: motion, Coor: 630,338,672,373
Frame: 70, ID: 40 Class: motion, Coor: 588,209,622,308
Frame: 70, ID: 46 Class: motion, Coor: 719,0,792,76
Frame: 71, ID: 4 Class: motion, Coor: 286,48,310,80
Frame: 71, ID: 8 Class: motion, Coor: 296,164,325,234
Frame: 71, ID: 29 Class: motion, Coor: 376,170,497,273
Frame: 71, ID: 31 Class: motion, Coor: 627,340,673,378
Frame: 71, ID: 32 Class: motion, Coor: 390,192,444,253
Frame: 71, ID: 40 Class: motion, Coor: 584,206,619,307
Frame: 71, ID: 46 Class: motion, Coor: 719,0,795,79
Frame: 72, ID: 4 Class: motion, Coor: 282,49,306,81
Frame: 72, ID: 8 Class: motion, Coor: 290,165,320,235
Frame: 72, ID: 29 Class: motion, Coor: 381,168,505,272
Frame: 72, ID: 32 Class: motion, Coor: 389,190,444,252
Frame: 72, ID: 40 Class: motion, Coor: 582,205,618,307
Frame: 73, ID: 4 Class: motion, Coor: 279,47,305,80
Frame: 73, ID: 8 Class: motion, Coor: 280,165,310,237
Frame: 73, ID: 29 Class: motion, Coor: 383,174,500,270
Frame: 73, ID: 32 Class: motion, Coor: 390,191,444,252
Frame: 73, ID: 36 Class: motion, Coor: 50,0,91,45
Frame: 73, ID: 40 Class: motion, Coor: 579,201,615,306
Frame: 74, ID: 8 Class: motion, Coor: 271,166,302,236
Frame: 74, ID: 29 Class: motion, Coor: 384,177,498,270
Frame: 74, ID: 36 Class: motion, Coor: 51,-1,91,44
Frame: 74, ID: 40 Class: motion, Coor: 576,195,614,301
Frame: 75, ID: 4 Class: motion, Coor: 278,49,305,82
Frame: 75, ID: 8 Class: motion, Coor: 266,165,297,236
Frame: 75, ID: 29 Class: motion, Coor: 384,174,499,268
Frame: 75, ID: 36 Class: motion, Coor: 60,-1,91,32
Frame: 75, ID: 40 Class: motion, Coor: 576,196,613,296
Frame: 75, ID: 60 Class: motion, Coor: 479,81,555,116
Frame: 75, ID: 61 Class: motion, Coor: 524,145,561,170
Frame: 75, ID: 62 Class: motion, Coor: 624,341,654,386
Frame: 75, ID: 63 Class: motion, Coor: 737,139,768,179
Frame: 76, ID: 4 Class: motion, Coor: 275,47,302,83
Frame: 76, ID: 8 Class: motion, Coor: 245,165,282,238
Frame: 76, ID: 29 Class: motion, Coor: 385,173,500,266
Frame: 76, ID: 36 Class: motion, Coor: 64,-1,90,27
Frame: 76, ID: 40 Class: motion, Coor: 573,193,609,294
Frame: 76, ID: 60 Class: motion, Coor: 480,81,555,116
Frame: 76, ID: 61 Class: motion, Coor: 525,145,564,170
Frame: 76, ID: 62 Class: motion, Coor: 624,341,654,386
Frame: 76, ID: 63 Class: motion, Coor: 737,139,768,179
Frame: 77, ID: 4 Class: motion, Coor: 277,50,303,83
Frame: 77, ID: 8 Class: motion, Coor: 249,165,286,239
Frame: 77, ID: 29 Class: motion, Coor: 387,172,501,263
Frame: 77, ID: 36 Class: motion, Coor: 64,-3,91,25
Frame: 77, ID: 40 Class: motion, Coor: 571,189,608,293
Frame: 77, ID: 60 Class: motion, Coor: 485,81,555,114
Frame: 77, ID: 61 Class: motion, Coor: 523,148,560,172
Frame: 77, ID: 62 Class: motion, Coor: 626,341,653,382
Frame: 77, ID: 63 Class: motion, Coor: 737,139,768,179
Frame: 77, ID: 65 Class: motion, Coor: 222,0,291,32
Frame: 78, ID: 4 Class: motion, Coor: 279,52,303,83
Frame: 78, ID: 8 Class: motion, Coor: 251,165,288,241
Frame: 78, ID: 29 Class: motion, Coor: 381,172,496,262
Frame: 78, ID: 40 Class: motion, Coor: 570,188,607,293
Frame: 78, ID: 60 Class: motion, Coor: 487,81,557,114
Frame: 78, ID: 61 Class: motion, Coor: 521,148,560,173
Frame: 78, ID: 62 Class: motion, Coor: 627,341,652,380
Frame: 78, ID: 63 Class: motion, Coor: 738,139,768,179
Frame: 78, ID: 65 Class: motion, Coor: 222,0,287,31
Frame: 79, ID: 4 Class: motion, Coor: 272,52,297,83
Frame: 79, ID: 8 Class: motion, Coor: 251,166,286,238
Frame: 79, ID: 29 Class: motion, Coor: 382,172,499,262
Frame: 79, ID: 31 Class: motion, Coor: 621,342,665,381
Frame: 79, ID: 40 Class: motion, Coor: 568,187,603,287
Frame: 79, ID: 62 Class: motion, Coor: 627,342,652,379
Frame: 79, ID: 65 Class: motion, Coor: 222,0,286,31
Frame: 80, ID: 4 Class: motion, Coor: 268,48,296,85
Frame: 80, ID: 8 Class: motion, Coor: 250,166,287,240
Frame: 80, ID: 29 Class: motion, Coor: 381,169,502,263
Frame: 80, ID: 31 Class: motion, Coor: 619,342,665,382
Frame: 80, ID: 40 Class: motion, Coor: 555,162,600,284
Frame: 80, ID: 65 Class: motion, Coor: 223,0,285,30
Frame: 81, ID: 4 Class: motion, Coor: 266,48,295,85
Frame: 81, ID: 8 Class: motion, Coor: 236,165,278,243
Frame: 81, ID: 29 Class: motion, Coor: 380,167,503,263
Frame: 81, ID: 40 Class: motion, Coor: 559,171,600,283
Frame: 81, ID: 65 Class: motion, Coor: 222,0,282,30
Frame: 82, ID: 8 Class: motion, Coor: 232,170,274,243
Frame: 82, ID: 29 Class: motion, Coor: 382,167,499,256
Frame: 82, ID: 40 Class: motion, Coor: 551,150,599,283
Frame: 83, ID: 8 Class: motion, Coor: 226,174,272,245
Frame: 83, ID: 29 Class: motion, Coor: 389,143,558,271
Frame: 83, ID: 40 Class: motion, Coor: 547,145,597,281
Frame: 83, ID: 68 Class: motion, Coor: 237,14,293,85
Frame: 83, ID: 70 Class: motion, Coor: 745,0,768,57
Frame: 84, ID: 8 Class: motion, Coor: 227,175,277,246
Frame: 84, ID: 29 Class: motion, Coor: 394,140,573,273
Frame: 84, ID: 68 Class: motion, Coor: 236,14,292,86
Frame: 84, ID: 70 Class: motion, Coor: 745,0,768,57
Frame: 84, ID: 71 Class: motion, Coor: 638,365,664,382
Frame: 85, ID: 8 Class: motion, Coor: 229,175,281,247
Frame: 85, ID: 29 Class: motion, Coor: 388,154,529,256
Frame: 85, ID: 40 Class: motion, Coor: 554,147,600,274
Frame: 85, ID: 68 Class: motion, Coor: 242,3,305,85
Frame: 85, ID: 70 Class: motion, Coor: 740,0,764,57
Frame: 85, ID: 71 Class: motion, Coor: 638,365,664,382
Frame: 86, ID: 8 Class: motion, Coor: 223,177,281,251
Frame: 86, ID: 29 Class: motion, Coor: 387,156,512,246
Frame: 86, ID: 40 Class: motion, Coor: 559,164,598,272
Frame: 86, ID: 68 Class: motion, Coor: 241,0,309,87
Frame: 86, ID: 70 Class: motion, Coor: 739,0,763,57
Frame: 87, ID: 5 Class: motion, Coor: 256,177,303,255
Frame: 87, ID: 8 Class: motion, Coor: 220,178,278,252
Frame: 87, ID: 29 Class: motion, Coor: 388,161,504,241
Frame: 87, ID: 40 Class: motion, Coor: 548,136,597,270
Frame: 87, ID: 68 Class: motion, Coor: 231,0,299,88
Frame: 87, ID: 70 Class: motion, Coor: 738,0,762,56
Frame: 87, ID: 72 Class: motion, Coor: 640,69,660,94
Frame: 87, ID: 73 Class: motion, Coor: 576,338,636,368
Frame: 88, ID: 5 Class: motion, Coor: 240,178,308,254
Frame: 88, ID: 29 Class: motion, Coor: 381,159,503,243
Frame: 88, ID: 40 Class: motion, Coor: 557,154,599,266
Frame: 88, ID: 44 Class: motion, Coor: 544,142,561,159
Frame: 88, ID: 68 Class: motion, Coor: 227,-1,294,89
Frame: 88, ID: 70 Class: motion, Coor: 742,0,766,56
Frame: 88, ID: 72 Class: motion, Coor: 640,69,660,94
Frame: 88, ID: 73 Class: motion, Coor: 576,339,635,368
Frame: 89, ID: 4 Class: motion, Coor: 245,49,274,86
Frame: 89, ID: 5 Class: motion, Coor: 237,180,308,255
Frame: 89, ID: 29 Class: motion, Coor: 379,158,510,247
Frame: 89, ID: 40 Class: motion, Coor: 563,160,601,263
Frame: 89, ID: 44 Class: motion, Coor: 544,144,561,161
Frame: 89, ID: 46 Class: motion, Coor: 672,0,764,92
Frame: 89, ID: 68 Class: motion, Coor: 225,-3,294,90
Frame: 89, ID: 70 Class: motion, Coor: 742,0,766,55
Frame: 89, ID: 72 Class: motion, Coor: 640,69,660,94
Frame: 90, ID: 4 Class: motion, Coor: 243,49,273,89
Frame: 90, ID: 5 Class: motion, Coor: 233,181,309,257
Frame: 90, ID: 29 Class: motion, Coor: 370,157,517,258
Frame: 90, ID: 40 Class: motion, Coor: 556,156,596,262
Frame: 90, ID: 46 Class: motion, Coor: 687,0,754,58
Frame: 91, ID: 4 Class: motion, Coor: 242,52,268,88
Frame: 91, ID: 5 Class: motion, Coor: 226,180,307,258
Frame: 91, ID: 29 Class: motion, Coor: 367,157,514,256
Frame: 91, ID: 40 Class: motion, Coor: 562,161,599,261
Frame: 91, ID: 46 Class: motion, Coor: 693,0,755,49
Frame: 91, ID: 48 Class: motion, Coor: 590,87,609,108
Frame: 92, ID: 4 Class: motion, Coor: 241,54,266,88
Frame: 92, ID: 5 Class: motion, Coor: 222,181,303,258
Frame: 92, ID: 29 Class: motion, Coor: 310,157,474,259
Frame: 92, ID: 40 Class: motion, Coor: 562,157,599,256
Frame: 92, ID: 46 Class: motion, Coor: 693,0,756,47
Frame: 92, ID: 48 Class: motion, Coor: 590,88,609,109
Frame: 93, ID: 4 Class: motion, Coor: 237,53,262,88
Frame: 93, ID: 5 Class: motion, Coor: 231,180,319,262
Frame: 93, ID: 29 Class: motion, Coor: 303,156,470,259
Frame: 93, ID: 32 Class: motion, Coor: 370,176,436,253
Frame: 93, ID: 40 Class: motion, Coor: 565,158,602,253
Frame: 93, ID: 46 Class: motion, Coor: 692,0,758,47
Frame: 93, ID: 48 Class: motion, Coor: 590,88,609,109
Frame: 94, ID: 4 Class: motion, Coor: 234,53,260,91
Frame: 94, ID: 5 Class: motion, Coor: 254,176,363,265
Frame: 94, ID: 32 Class: motion, Coor: 370,175,435,254
Frame: 94, ID: 40 Class: motion, Coor: 568,158,605,252
Frame: 94, ID: 46 Class: motion, Coor: 691,0,759,47
Frame: 94, ID: 48 Class: motion, Coor: 590,88,609,109
Frame: 95, ID: 4 Class: motion, Coor: 227,53,255,91
Frame: 95, ID: 5 Class: motion, Coor: 254,176,375,266
Frame: 95, ID: 40 Class: motion, Coor: 572,159,608,252
Frame: 95, ID: 46 Class: motion, Coor: 693,0,757,42
Frame: 95, ID: 48 Class: motion, Coor: 591,88,609,109
Frame: 95, ID: 80 Class: motion, Coor: 468,149,527,219
Frame: 96, ID: 4 Class: motion, Coor: 227,53,254,92
Frame: 96, ID: 5 Class: motion, Coor: 261,176,396,267
Frame: 96, ID: 40 Class: motion, Coor: 572,157,609,249
Frame: 96, ID: 46 Class: motion, Coor: 697,0,754,35
Frame: 96, ID: 48 Class: motion, Coor: 591,88,608,109
Frame: 96, ID: 80 Class: motion, Coor: 465,150,525,220
Frame: 97, ID: 4 Class: motion, Coor: 223,53,251,94
Frame: 97, ID: 5 Class: motion, Coor: 295,175,430,269
Frame: 97, ID: 40 Class: motion, Coor: 575,156,610,245
Frame: 97, ID: 46 Class: motion, Coor: 700,0,751,31
Frame: 97, ID: 48 Class: motion, Coor: 591,88,608,109
Frame: 97, ID: 80 Class: motion, Coor: 473,149,531,217
Frame: 98, ID: 4 Class: motion, Coor: 222,55,249,93
Frame: 98, ID: 5 Class: motion, Coor: 280,175,424,270
Frame: 98, ID: 40 Class: motion, Coor: 578,155,612,243
Frame: 98, ID: 80 Class: motion, Coor: 473,147,536,220
Frame: 99, ID: 4 Class: motion, Coor: 222,57,247,93
Frame: 99, ID: 5 Class: motion, Coor: 264,174,420,271
Frame: 99, ID: 40 Class: motion, Coor: 582,155,616,241
Frame: 99, ID: 45 Class: motion, Coor: 346,0,423,26
Frame: 99, ID: 80 Class: motion, Coor: 473,142,541,222
Frame: 99, ID: 84 Class: motion, Coor: 669,0,768,88
Frame: 99, ID: 85 Class: motion, Coor: 639,49,662,126
Frame: 99, ID: 87 Class: motion, Coor: 424,79,501,116
Frame: 99, ID: 88 Class: motion, Coor: 346,77,402,99
Frame: 100, ID: 4 Class: motion, Coor: 219,57,245,93
Frame: 100, ID: 5 Class: motion, Coor: 267,174,425,272
Frame: 100, ID: 40 Class: motion, Coor: 584,151,617,237
Frame: 100, ID: 45 Class: motion, Coor: 347,0,422,27
Frame: 100, ID: 80 Class: motion, Coor: 476,141,543,221
Frame: 100, ID: 84 Class: motion, Coor: 669,0,768,88
Frame: 100, ID: 85 Class: motion, Coor: 639,49,662,126
Frame: 100, ID: 87 Class: motion, Coor: 426,79,503,116
Frame: 100, ID: 88 Class: motion, Coor: 338,77,382,94
Frame: 101, ID: 4 Class: motion, Coor: 214,57,240,94
Frame: 101, ID: 40 Class: motion, Coor: 584,151,618,237
Frame: 101, ID: 45 Class: motion, Coor: 367,0,444,27
Frame: 101, ID: 80 Class: motion, Coor: 479,144,544,221
Frame: 101, ID: 84 Class: motion, Coor: 679,0,761,72
Frame: 101, ID: 85 Class: motion, Coor: 641,52,659,110
Frame: 101, ID: 88 Class: motion, Coor: 336,77,372,91
Frame: 102, ID: 4 Class: motion, Coor: 213,59,239,95
Frame: 102, ID: 32 Class: motion, Coor: 357,174,448,275
Frame: 102, ID: 40 Class: motion, Coor: 584,149,619,234
Frame: 102, ID: 45 Class: motion, Coor: 369,0,447,27
Frame: 102, ID: 60 Class: motion, Coor: 461,96,511,120
Frame: 102, ID: 80 Class: motion, Coor: 483,137,551,218
Frame: 102, ID: 84 Class: motion, Coor: 682,0,759,67
Frame: 102, ID: 85 Class: motion, Coor: 642,53,657,103
Frame: 102, ID: 91 Class: motion, Coor: 530,0,566,42
Frame: 103, ID: 4 Class: motion, Coor: 211,59,236,95
Frame: 103, ID: 32 Class: motion, Coor: 358,175,451,276
Frame: 103, ID: 40 Class: motion, Coor: 585,148,620,232
Frame: 103, ID: 60 Class: motion, Coor: 459,97,512,122
Frame: 103, ID: 72 Class: motion, Coor: 641,59,654,75
Frame: 103, ID: 80 Class: motion, Coor: 505,134,588,228
Frame: 103, ID: 84 Class: motion, Coor: 679,0,757,65
Frame: 103, ID: 85 Class: motion, Coor: 642,55,656,98
Frame: 103, ID: 91 Class: motion, Coor: 546,0,570,27
Frame: 104, ID: 4 Class: motion, Coor: 208,58,234,95
Frame: 104, ID: 32 Class: motion, Coor: 357,173,454,278
Frame: 104, ID: 60 Class: motion, Coor: 458,97,510,122
Frame: 104, ID: 61 Class: motion, Coor: 445,79,511,121
Frame: 104, ID: 72 Class: motion, Coor: 641,58,654,74
Frame: 104, ID: 80 Class: motion, Coor: 516,134,604,230
Frame: 104, ID: 84 Class: motion, Coor: 678,0,756,65
Frame: 104, ID: 91 Class: motion, Coor: 557,0,568,13
Frame: 105, ID: 4 Class: motion, Coor: 206,60,230,95
Frame: 105, ID: 32 Class: motion, Coor: 359,161,464,280
Frame: 105, ID: 40 Class: motion, Coor: 597,151,628,228
Frame: 105, ID: 61 Class: motion, Coor: 450,78,514,118
Frame: 105, ID: 72 Class: motion, Coor: 641,58,654,73
Frame: 105, ID: 80 Class: motion, Coor: 522,133,612,231
Frame: 105, ID: 84 Class: motion, Coor: 651,0,757,87
Frame: 106, ID: 4 Class: motion, Coor: 202,61,227,97
Frame: 106, ID: 32 Class: motion, Coor: 368,168,465,281
Frame: 106, ID: 40 Class: motion, Coor: 601,148,632,225
