Frame: 3, ID: 1 Class: car, Coor: 734,50,767,95
Frame: 28, ID: 4 Class: person, Coor: 373,184,407,269
Frame: 28, ID: 6 Class: person, Coor: 646,258,679,361
Frame: 28, ID: 7 Class: person, Coor: 685,255,717,357
Frame: 29, ID: 1 Class: car, Coor: 734,50,766,94
Frame: 29, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 29, ID: 4 Class: person, Coor: 375,184,407,266
Frame: 29, ID: 6 Class: person, Coor: 641,256,675,358
Frame: 29, ID: 7 Class: person, Coor: 678,254,708,348
Frame: 30, ID: 1 Class: car, Coor: 733,50,767,94
Frame: 30, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 30, ID: 4 Class: person, Coor: 376,183,408,264
Frame: 30, ID: 6 Class: person, Coor: 634,252,669,355
Frame: 30, ID: 7 Class: person, Coor: 671,250,701,344
Frame: 31, ID: 1 Class: car, Coor: 733,50,767,94
Frame: 31, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 31, ID: 4 Class: person, Coor: 377,183,408,263
Frame: 31, ID: 6 Class: person, Coor: 628,250,663,352
Frame: 31, ID: 7 Class: person, Coor: 666,247,696,343
Frame: 32, ID: 1 Class: car, Coor: 733,50,767,94
Frame: 32, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 32, ID: 4 Class: person, Coor: 377,180,410,264
Frame: 32, ID: 6 Class: person, Coor: 621,248,657,353
Frame: 32, ID: 7 Class: person, Coor: 658,247,689,339
Frame: 33, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 33, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 33, ID: 4 Class: person, Coor: 377,178,410,261
Frame: 33, ID: 6 Class: person, Coor: 614,247,651,351
Frame: 33, ID: 7 Class: person, Coor: 652,244,683,338
Frame: 34, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 34, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 34, ID: 4 Class: person, Coor: 379,179,411,259
Frame: 34, ID: 6 Class: person, Coor: 610,245,646,348
Frame: 34, ID: 7 Class: person, Coor: 644,243,675,336
Frame: 35, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 35, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 35, ID: 4 Class: person, Coor: 385,181,415,260
Frame: 35, ID: 6 Class: person, Coor: 605,242,642,344
Frame: 35, ID: 7 Class: person, Coor: 637,241,669,335
Frame: 36, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 36, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 36, ID: 3 Class: person, Coor: 370,179,398,255
Frame: 36, ID: 4 Class: person, Coor: 388,180,419,264
Frame: 36, ID: 6 Class: person, Coor: 602,240,639,342
Frame: 36, ID: 7 Class: person, Coor: 634,241,666,336
Frame: 37, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 37, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 37, ID: 3 Class: person, Coor: 372,179,400,257
Frame: 37, ID: 4 Class: person, Coor: 391,181,420,261
Frame: 37, ID: 6 Class: person, Coor: 594,238,631,339
Frame: 37, ID: 7 Class: person, Coor: 626,238,660,337
Frame: 38, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 38, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 38, ID: 3 Class: person, Coor: 372,179,399,257
Frame: 38, ID: 4 Class: person, Coor: 393,182,422,261
Frame: 38, ID: 6 Class: person, Coor: 591,238,628,338
Frame: 38, ID: 7 Class: person, Coor: 621,236,654,332
Frame: 39, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 39, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 39, ID: 3 Class: person, Coor: 372,179,399,256
Frame: 39, ID: 4 Class: person, Coor: 395,184,424,262
Frame: 39, ID: 6 Class: person, Coor: 586,237,622,333
Frame: 39, ID: 7 Class: person, Coor: 615,234,646,326
Frame: 40, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 40, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 40, ID: 3 Class: person, Coor: 372,178,399,254
Frame: 40, ID: 4 Class: person, Coor: 396,184,424,261
Frame: 40, ID: 6 Class: person, Coor: 573,235,609,331
Frame: 40, ID: 7 Class: person, Coor: 606,233,638,324
Frame: 41, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 41, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 41, ID: 3 Class: person, Coor: 373,177,399,253
Frame: 41, ID: 4 Class: person, Coor: 396,182,424,261
Frame: 41, ID: 6 Class: person, Coor: 568,234,604,330
Frame: 41, ID: 7 Class: person, Coor: 601,231,632,323
Frame: 42, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 42, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 42, ID: 3 Class: person, Coor: 373,176,400,255
Frame: 42, ID: 4 Class: person, Coor: 397,181,422,258
Frame: 42, ID: 6 Class: person, Coor: 563,232,600,330
Frame: 42, ID: 7 Class: person, Coor: 596,230,628,321
Frame: 42, ID: 9 Class: person, Coor: 739,281,758,391
Frame: 43, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 43, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 43, ID: 3 Class: person, Coor: 374,176,401,256
Frame: 43, ID: 4 Class: person, Coor: 397,181,422,257
Frame: 43, ID: 6 Class: person, Coor: 558,229,594,325
Frame: 43, ID: 7 Class: person, Coor: 591,227,622,316
Frame: 43, ID: 9 Class: person, Coor: 738,280,758,394
Frame: 43, ID: 10 Class: person, Coor: 439,176,463,262
Frame: 44, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 44, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 44, ID: 3 Class: person, Coor: 375,176,403,256
Frame: 44, ID: 4 Class: person, Coor: 398,180,423,256
Frame: 44, ID: 6 Class: person, Coor: 549,226,585,320
Frame: 44, ID: 7 Class: person, Coor: 584,225,616,315
Frame: 44, ID: 9 Class: person, Coor: 732,276,752,386
Frame: 44, ID: 10 Class: person, Coor: 442,179,465,257
Frame: 45, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 45, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 45, ID: 3 Class: person, Coor: 376,176,404,257
Frame: 45, ID: 6 Class: person, Coor: 542,226,577,318
Frame: 45, ID: 7 Class: person, Coor: 580,224,613,315
Frame: 45, ID: 9 Class: person, Coor: 723,271,745,385
Frame: 45, ID: 10 Class: person, Coor: 444,184,466,258
Frame: 46, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 46, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 46, ID: 3 Class: person, Coor: 377,176,405,257
Frame: 46, ID: 6 Class: person, Coor: 538,226,574,317
Frame: 46, ID: 7 Class: person, Coor: 575,223,609,314
Frame: 46, ID: 9 Class: person, Coor: 716,269,740,386
Frame: 46, ID: 10 Class: person, Coor: 445,182,467,255
Frame: 47, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 47, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 47, ID: 3 Class: person, Coor: 376,177,403,256
Frame: 47, ID: 6 Class: person, Coor: 535,224,571,317
Frame: 47, ID: 7 Class: person, Coor: 573,221,606,311
Frame: 47, ID: 9 Class: person, Coor: 709,267,735,385
Frame: 47, ID: 10 Class: person, Coor: 446,181,468,251
Frame: 48, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 48, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 48, ID: 3 Class: person, Coor: 374,177,401,256
Frame: 48, ID: 6 Class: person, Coor: 523,220,560,314
Frame: 48, ID: 7 Class: person, Coor: 567,219,599,306
Frame: 48, ID: 9 Class: person, Coor: 702,263,727,378
Frame: 48, ID: 10 Class: person, Coor: 445,180,467,248
Frame: 49, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 49, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 49, ID: 3 Class: person, Coor: 373,177,400,257
Frame: 49, ID: 6 Class: person, Coor: 516,218,552,311
Frame: 49, ID: 7 Class: person, Coor: 562,218,594,304
Frame: 49, ID: 9 Class: person, Coor: 695,260,720,374
Frame: 49, ID: 10 Class: person, Coor: 443,179,466,247
Frame: 50, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 50, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 50, ID: 3 Class: person, Coor: 373,178,400,257
Frame: 50, ID: 6 Class: person, Coor: 509,218,546,312
Frame: 50, ID: 7 Class: person, Coor: 557,218,589,302
Frame: 50, ID: 9 Class: person, Coor: 686,257,713,372
Frame: 50, ID: 10 Class: person, Coor: 441,177,464,246
Frame: 51, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 51, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 51, ID: 3 Class: person, Coor: 372,178,400,258
Frame: 51, ID: 6 Class: person, Coor: 503,216,541,309
Frame: 51, ID: 7 Class: person, Coor: 552,214,586,302
Frame: 51, ID: 9 Class: person, Coor: 677,256,705,369
Frame: 51, ID: 10 Class: person, Coor: 436,174,460,246
Frame: 52, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 52, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 52, ID: 3 Class: person, Coor: 372,177,399,258
Frame: 52, ID: 6 Class: person, Coor: 499,213,536,305
Frame: 52, ID: 7 Class: person, Coor: 546,212,580,299
Frame: 52, ID: 9 Class: person, Coor: 671,254,701,369
Frame: 52, ID: 10 Class: person, Coor: 435,173,459,244
Frame: 53, ID: 1 Class: car, Coor: 733,49,767,94
Frame: 53, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 53, ID: 3 Class: person, Coor: 372,177,399,259
Frame: 53, ID: 6 Class: person, Coor: 497,212,532,303
Frame: 53, ID: 7 Class: person, Coor: 540,210,573,297
Frame: 53, ID: 9 Class: person, Coor: 665,252,695,363
Frame: 54, ID: 1 Class: car, Coor: 733,49,767,95
Frame: 54, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 54, ID: 3 Class: person, Coor: 372,177,399,259
Frame: 54, ID: 4 Class: person, Coor: 403,177,430,259
Frame: 54, ID: 6 Class: person, Coor: 494,212,528,300
Frame: 54, ID: 7 Class: person, Coor: 536,209,568,295
Frame: 54, ID: 9 Class: person, Coor: 658,250,689,360
Frame: 55, ID: 1 Class: car, Coor: 733,49,767,95
Frame: 55, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 55, ID: 3 Class: person, Coor: 372,178,398,257
Frame: 55, ID: 4 Class: person, Coor: 402,177,429,261
Frame: 55, ID: 6 Class: person, Coor: 489,210,523,299
Frame: 55, ID: 7 Class: person, Coor: 530,209,563,294
Frame: 55, ID: 9 Class: person, Coor: 648,247,680,359
Frame: 56, ID: 1 Class: car, Coor: 734,49,766,95
Frame: 56, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 56, ID: 3 Class: person, Coor: 373,178,398,257
Frame: 56, ID: 4 Class: person, Coor: 400,169,430,263
Frame: 56, ID: 6 Class: person, Coor: 485,210,520,297
Frame: 56, ID: 7 Class: person, Coor: 526,208,558,292
Frame: 56, ID: 9 Class: person, Coor: 642,246,675,358
Frame: 57, ID: 1 Class: car, Coor: 734,49,766,95
Frame: 57, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 57, ID: 3 Class: person, Coor: 374,178,399,257
Frame: 57, ID: 4 Class: person, Coor: 400,168,430,264
Frame: 57, ID: 6 Class: person, Coor: 479,207,515,296
Frame: 57, ID: 7 Class: person, Coor: 523,205,555,292
Frame: 57, ID: 9 Class: person, Coor: 637,242,671,356
Frame: 58, ID: 1 Class: car, Coor: 734,49,766,95
Frame: 58, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 58, ID: 3 Class: person, Coor: 376,175,402,256
Frame: 58, ID: 6 Class: person, Coor: 473,206,509,295
Frame: 58, ID: 7 Class: person, Coor: 517,206,549,289
Frame: 58, ID: 9 Class: person, Coor: 631,240,663,349
Frame: 59, ID: 1 Class: car, Coor: 734,50,766,95
Frame: 59, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 59, ID: 3 Class: person, Coor: 375,173,401,256
Frame: 59, ID: 6 Class: person, Coor: 468,206,504,294
Frame: 59, ID: 7 Class: person, Coor: 513,206,544,286
Frame: 59, ID: 9 Class: person, Coor: 623,238,656,346
Frame: 60, ID: 1 Class: car, Coor: 734,50,766,94
Frame: 60, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 60, ID: 3 Class: person, Coor: 373,173,399,254
Frame: 60, ID: 6 Class: person, Coor: 465,205,502,294
Frame: 60, ID: 7 Class: person, Coor: 511,205,542,284
Frame: 60, ID: 9 Class: person, Coor: 620,238,652,345
Frame: 61, ID: 1 Class: car, Coor: 734,50,766,94
Frame: 61, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 61, ID: 3 Class: person, Coor: 375,178,399,254
Frame: 61, ID: 5 Class: person, Coor: 357,165,383,237
Frame: 61, ID: 6 Class: person, Coor: 463,202,499,291
Frame: 61, ID: 7 Class: person, Coor: 503,202,534,282
Frame: 61, ID: 9 Class: person, Coor: 615,234,647,340
Frame: 62, ID: 1 Class: car, Coor: 734,50,766,94
Frame: 62, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 62, ID: 3 Class: person, Coor: 375,180,399,256
Frame: 62, ID: 4 Class: person, Coor: 398,180,422,255
Frame: 62, ID: 5 Class: person, Coor: 356,166,380,234
Frame: 62, ID: 6 Class: person, Coor: 461,200,498,289
Frame: 62, ID: 7 Class: person, Coor: 496,199,528,282
Frame: 62, ID: 9 Class: person, Coor: 611,230,644,335
Frame: 63, ID: 1 Class: car, Coor: 734,50,766,94
Frame: 63, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 63, ID: 3 Class: person, Coor: 374,180,398,256
Frame: 63, ID: 4 Class: person, Coor: 395,182,420,260
Frame: 63, ID: 5 Class: person, Coor: 349,169,374,236
Frame: 63, ID: 6 Class: person, Coor: 460,198,496,285
Frame: 63, ID: 7 Class: person, Coor: 493,198,525,282
Frame: 63, ID: 9 Class: person, Coor: 608,228,642,333
Frame: 64, ID: 1 Class: car, Coor: 734,50,766,94
Frame: 64, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 64, ID: 3 Class: person, Coor: 374,181,398,257
Frame: 64, ID: 4 Class: person, Coor: 397,182,421,256
Frame: 64, ID: 5 Class: person, Coor: 345,169,373,236
Frame: 64, ID: 6 Class: person, Coor: 459,198,493,283
Frame: 64, ID: 7 Class: person, Coor: 491,197,523,282
Frame: 64, ID: 9 Class: person, Coor: 605,227,639,333
Frame: 65, ID: 1 Class: car, Coor: 733,50,766,94
Frame: 65, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 65, ID: 3 Class: person, Coor: 373,180,397,257
Frame: 65, ID: 4 Class: person, Coor: 397,182,420,256
Frame: 65, ID: 5 Class: person, Coor: 334,165,362,236
Frame: 65, ID: 6 Class: person, Coor: 456,198,490,281
Frame: 65, ID: 7 Class: person, Coor: 488,194,520,278
Frame: 65, ID: 9 Class: person, Coor: 602,224,636,331
Frame: 66, ID: 1 Class: car, Coor: 733,50,766,94
Frame: 66, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 66, ID: 3 Class: person, Coor: 372,179,397,257
Frame: 66, ID: 5 Class: person, Coor: 327,166,353,235
Frame: 66, ID: 6 Class: person, Coor: 453,197,486,279
Frame: 66, ID: 7 Class: person, Coor: 488,193,518,276
Frame: 66, ID: 9 Class: person, Coor: 600,222,633,326
Frame: 67, ID: 1 Class: car, Coor: 733,50,766,94
Frame: 67, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 67, ID: 3 Class: person, Coor: 372,179,397,257
Frame: 67, ID: 5 Class: person, Coor: 321,169,348,235
Frame: 67, ID: 6 Class: person, Coor: 450,195,483,278
Frame: 67, ID: 7 Class: person, Coor: 486,191,517,276
Frame: 67, ID: 9 Class: person, Coor: 598,219,631,321
Frame: 68, ID: 1 Class: car, Coor: 733,50,766,94
Frame: 68, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 68, ID: 3 Class: person, Coor: 372,178,398,258
Frame: 68, ID: 4 Class: person, Coor: 405,185,430,262
Frame: 68, ID: 5 Class: person, Coor: 316,170,343,235
Frame: 68, ID: 6 Class: person, Coor: 447,194,480,276
Frame: 68, ID: 7 Class: person, Coor: 484,191,514,273
Frame: 68, ID: 9 Class: person, Coor: 596,217,628,318
Frame: 69, ID: 1 Class: car, Coor: 733,50,766,94
Frame: 69, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 69, ID: 3 Class: person, Coor: 371,178,398,258
Frame: 69, ID: 4 Class: person, Coor: 406,185,431,262
Frame: 69, ID: 5 Class: person, Coor: 306,168,332,234
Frame: 69, ID: 6 Class: person, Coor: 444,193,478,277
Frame: 69, ID: 7 Class: person, Coor: 482,191,510,270
Frame: 69, ID: 9 Class: person, Coor: 592,214,624,314
Frame: 70, ID: 1 Class: car, Coor: 733,50,766,94
Frame: 70, ID: 2 Class: truck, Coor: 651,44,722,99
Frame: 70, ID: 3 Class: person, Coor: 371,178,398,259
Frame: 70, ID: 4 Class: person, Coor: 407,185,432,263
Frame: 70, ID: 5 Class: person, Coor: 299,168,325,233
Frame: 70, ID: 6 Class: person, Coor: 442,191,476,276
Frame: 70, ID: 7 Class: person, Coor: 479,189,508,270
Frame: 70, ID: 9 Class: person, Coor: 589,212,622,311
Frame: 71, ID: 1 Class: car, Coor: 733,50,766,94
Frame: 71, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 71, ID: 3 Class: person, Coor: 368,178,397,259
Frame: 71, ID: 5 Class: person, Coor: 293,169,321,234
Frame: 71, ID: 6 Class: person, Coor: 441,189,475,276
Frame: 71, ID: 7 Class: person, Coor: 477,188,506,268
Frame: 71, ID: 9 Class: person, Coor: 586,209,618,307
Frame: 72, ID: 1 Class: car, Coor: 733,50,767,94
Frame: 72, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 72, ID: 3 Class: person, Coor: 367,178,396,259
Frame: 72, ID: 5 Class: person, Coor: 289,170,317,234
Frame: 72, ID: 6 Class: person, Coor: 441,187,474,274
Frame: 72, ID: 7 Class: person, Coor: 475,187,503,266
Frame: 72, ID: 9 Class: person, Coor: 583,206,616,306
Frame: 73, ID: 1 Class: car, Coor: 733,50,767,94
Frame: 73, ID: 2 Class: truck, Coor: 650,44,722,99
Frame: 73, ID: 3 Class: person, Coor: 368,178,398,259
Frame: 73, ID: 5 Class: person, Coor: 280,169,307,232
Frame: 73, ID: 6 Class: person, Coor: 440,185,472,270
Frame: 73, ID: 7 Class: person, Coor: 474,186,503,266
Frame: 73, ID: 9 Class: person, Coor: 580,204,613,303
Frame: 74, ID: 1 Class: car, Coor: 733,50,767,94
Frame: 74, ID: 2 Class: truck, Coor: 650,44,722,99
